Latitud,Longitud,Fecha,Humedad,Presion,Ruido,Temp,Gas_CO,Gas_NO2,Gas_O3,Gas_SO2,PM1,PM10,PM25
18.461493,-69.930983,2020-09-07,81.69721611,100617.6536,59.70420689,28.87971011,0.04223908955,0,0,0.01373992537,1.874925373,16.10999964,5.983432821
18.461493,-69.930983,2020-09-07,81.69721611,100617.6536,59.70420689,28.87971011,0.04223908955,0,0,0.01373992537,1.874925373,16.10999964,5.983432821
18.461493,-69.930983,2020-09-07,81.69721611,100617.6536,59.70420689,28.87971011,0.04223908955,0,0,0.01373992537,1.874925373,16.10999964,5.983432821
18.461493,-69.930983,2020-09-07,81.69721611,100617.6536,59.70420689,28.87971011,0.04223908955,0,0,0.01373992537,1.874925373,16.10999964,5.983432821
18.461493,-69.930983,2020-09-08,82.16375601,100666.2287,59.11329438,29.1624817,0.05497478462,0,0,0.01429901563,2.167727273,12.96499976,5.961666636
18.461493,-69.930983,2020-09-08,82.16375601,100666.2287,59.11329438,29.1624817,0.05497478462,0,0,0.01429901563,2.167727273,12.96499976,5.961666636
18.461493,-69.930983,2020-09-08,82.16375601,100666.2287,59.11329438,29.1624817,0.05497478462,0,0,0.01429901563,2.167727273,12.96499976,5.961666636
18.461493,-69.930983,2020-09-08,82.16375601,100666.2287,59.11329438,29.1624817,0.05497478462,0,0,0.01429901563,2.167727273,12.96499976,5.961666636
18.461493,-69.930983,2020-09-08,82.16375601,100666.2287,59.11329438,29.1624817,0.05497478462,0,0,0.01429901563,2.167727273,12.96499976,5.961666636
18.461493,-69.930983,2020-09-08,82.16375601,100666.2287,59.11329438,29.1624817,0.05497478462,0,0,0.01429901563,2.167727273,12.96499976,5.961666636
18.461493,-69.930983,2020-09-08,82.16375601,100666.2287,59.11329438,29.1624817,0.05497478462,0,0,0.01429901563,2.167727273,12.96499976,5.961666636
18.461493,-69.930983,2020-09-08,82.16375601,100666.2287,59.11329438,29.1624817,0.05497478462,0,0,0.01429901563,2.167727273,12.96499976,5.961666636
18.461493,-69.930983,2020-09-08,82.16375601,100666.2287,59.11329438,29.1624817,0.05497478462,0,0,0.01429901563,2.167727273,12.96499976,5.961666636
18.461493,-69.930983,2020-09-08,82.16375601,100666.2287,59.11329438,29.1624817,0.05497478462,0,0,0.01429901563,2.167727273,12.96499976,5.961666636
18.461493,-69.930983,2020-09-08,82.16375601,100666.2287,59.11329438,29.1624817,0.05497478462,0,0,0.01429901563,2.167727273,12.96499976,5.961666636
18.461493,-69.930983,2020-09-09,81.2838494,100910.4695,59.24381906,28.63720583,0.1568395455,0.0005770454545,0,0.02270171212,2.759848485,15.36075723,6.887424167
18.461493,-69.930983,2020-09-09,81.2838494,100910.4695,59.24381906,28.63720583,0.1568395455,0.0005770454545,0,0.02270171212,2.759848485,15.36075723,6.887424167
18.461493,-69.930983,2020-09-09,81.2838494,100910.4695,59.24381906,28.63720583,0.1568395455,0.0005770454545,0,0.02270171212,2.759848485,15.36075723,6.887424167
18.461493,-69.930983,2020-09-09,81.2838494,100910.4695,59.24381906,28.63720583,0.1568395455,0.0005770454545,0,0.02270171212,2.759848485,15.36075723,6.887424167
18.461493,-69.930983,2020-09-09,81.2838494,100910.4695,59.24381906,28.63720583,0.1568395455,0.0005770454545,0,0.02270171212,2.759848485,15.36075723,6.887424167
18.461493,-69.930983,2020-09-09,81.2838494,100910.4695,59.24381906,28.63720583,0.1568395455,0.0005770454545,0,0.02270171212,2.759848485,15.36075723,6.887424167
18.461493,-69.930983,2020-09-09,81.2838494,100910.4695,59.24381906,28.63720583,0.1568395455,0.0005770454545,0,0.02270171212,2.759848485,15.36075723,6.887424167
18.461493,-69.930983,2020-09-09,81.2838494,100910.4695,59.24381906,28.63720583,0.1568395455,0.0005770454545,0,0.02270171212,2.759848485,15.36075723,6.887424167
18.461493,-69.930983,2020-09-09,81.2838494,100910.4695,59.24381906,28.63720583,0.1568395455,0.0005770454545,0,0.02270171212,2.759848485,15.36075723,6.887424167
18.461493,-69.930983,2020-09-09,81.2838494,100910.4695,59.24381906,28.63720583,0.1568395455,0.0005770454545,0,0.02270171212,2.759848485,15.36075723,6.887424167
18.461493,-69.930983,2020-09-09,81.2838494,100910.4695,59.24381906,28.63720583,0.1568395455,0.0005770454545,0,0.02270171212,2.759848485,15.36075723,6.887424167
18.461493,-69.930983,2020-09-10,78.18573933,100987.662,60.32996184,29.14664237,0.08236802985,7.84E-05,0,0.01718744776,3.209701493,27.86835752,12.15089531
18.461493,-69.930983,2020-09-10,78.18573933,100987.662,60.32996184,29.14664237,0.08236802985,7.84E-05,0,0.01718744776,3.209701493,27.86835752,12.15089531
18.461493,-69.930983,2020-09-10,78.18573933,100987.662,60.32996184,29.14664237,0.08236802985,7.84E-05,0,0.01718744776,3.209701493,27.86835752,12.15089531
18.461493,-69.930983,2020-09-10,78.18573933,100987.662,60.32996184,29.14664237,0.08236802985,7.84E-05,0,0.01718744776,3.209701493,27.86835752,12.15089531
18.461493,-69.930983,2020-09-10,78.18573933,100987.662,60.32996184,29.14664237,0.08236802985,7.84E-05,0,0.01718744776,3.209701493,27.86835752,12.15089531
18.461493,-69.930983,2020-09-10,78.18573933,100987.662,60.32996184,29.14664237,0.08236802985,7.84E-05,0,0.01718744776,3.209701493,27.86835752,12.15089531
18.461493,-69.930983,2020-09-10,78.18573933,100987.662,60.32996184,29.14664237,0.08236802985,7.84E-05,0,0.01718744776,3.209701493,27.86835752,12.15089531
18.461493,-69.930983,2020-09-10,78.18573933,100987.662,60.32996184,29.14664237,0.08236802985,7.84E-05,0,0.01718744776,3.209701493,27.86835752,12.15089531
18.461493,-69.930983,2020-09-10,78.18573933,100987.662,60.32996184,29.14664237,0.08236802985,7.84E-05,0,0.01718744776,3.209701493,27.86835752,12.15089531
18.461493,-69.930983,2020-09-10,78.18573933,100987.662,60.32996184,29.14664237,0.08236802985,7.84E-05,0,0.01718744776,3.209701493,27.86835752,12.15089531
18.461493,-69.930983,2020-09-10,78.18573933,100987.662,60.32996184,29.14664237,0.08236802985,7.84E-05,0,0.01718744776,3.209701493,27.86835752,12.15089531
18.461493,-69.930983,2020-09-11,79.28847804,100701.161,59.69150692,28.74394169,0.04313633333,0.0004390757576,0.0004315757576,0.01287042424,2.017727273,19.60363582,7.722878742
18.461493,-69.930983,2020-09-11,79.28847804,100701.161,59.69150692,28.74394169,0.04313633333,0.0004390757576,0.0004315757576,0.01287042424,2.017727273,19.60363582,7.722878742
18.461493,-69.930983,2020-09-11,79.28847804,100701.161,59.69150692,28.74394169,0.04313633333,0.0004390757576,0.0004315757576,0.01287042424,2.017727273,19.60363582,7.722878742
18.461493,-69.930983,2020-09-11,79.28847804,100701.161,59.69150692,28.74394169,0.04313633333,0.0004390757576,0.0004315757576,0.01287042424,2.017727273,19.60363582,7.722878742
18.461493,-69.930983,2020-09-11,79.28847804,100701.161,59.69150692,28.74394169,0.04313633333,0.0004390757576,0.0004315757576,0.01287042424,2.017727273,19.60363582,7.722878742
18.461493,-69.930983,2020-09-11,79.28847804,100701.161,59.69150692,28.74394169,0.04313633333,0.0004390757576,0.0004315757576,0.01287042424,2.017727273,19.60363582,7.722878742
18.461493,-69.930983,2020-09-11,79.28847804,100701.161,59.69150692,28.74394169,0.04313633333,0.0004390757576,0.0004315757576,0.01287042424,2.017727273,19.60363582,7.722878742
18.461493,-69.930983,2020-09-11,79.28847804,100701.161,59.69150692,28.74394169,0.04313633333,0.0004390757576,0.0004315757576,0.01287042424,2.017727273,19.60363582,7.722878742
18.461493,-69.930983,2020-09-11,79.28847804,100701.161,59.69150692,28.74394169,0.04313633333,0.0004390757576,0.0004315757576,0.01287042424,2.017727273,19.60363582,7.722878742
18.461493,-69.930983,2020-09-11,79.28847804,100701.161,59.69150692,28.74394169,0.04313633333,0.0004390757576,0.0004315757576,0.01287042424,2.017727273,19.60363582,7.722878742
18.461493,-69.930983,2020-09-11,79.28847804,100701.161,59.69150692,28.74394169,0.04313633333,0.0004390757576,0.0004315757576,0.01287042424,2.017727273,19.60363582,7.722878742
18.461493,-69.930983,2020-09-12,78.17561265,100583.3622,58.09224466,28.94568337,0.04635785075,0,0,0.01290131343,2.102686567,23.49731285,8.767910313
18.461493,-69.930983,2020-09-12,78.17561265,100583.3622,58.09224466,28.94568337,0.04635785075,0,0,0.01290131343,2.102686567,23.49731285,8.767910313
18.461493,-69.930983,2020-09-12,78.17561265,100583.3622,58.09224466,28.94568337,0.04635785075,0,0,0.01290131343,2.102686567,23.49731285,8.767910313
18.461493,-69.930983,2020-09-12,78.17561265,100583.3622,58.09224466,28.94568337,0.04635785075,0,0,0.01290131343,2.102686567,23.49731285,8.767910313
18.461493,-69.930983,2020-09-12,78.17561265,100583.3622,58.09224466,28.94568337,0.04635785075,0,0,0.01290131343,2.102686567,23.49731285,8.767910313
18.461493,-69.930983,2020-09-12,78.17561265,100583.3622,58.09224466,28.94568337,0.04635785075,0,0,0.01290131343,2.102686567,23.49731285,8.767910313
18.461493,-69.930983,2020-09-12,78.17561265,100583.3622,58.09224466,28.94568337,0.04635785075,0,0,0.01290131343,2.102686567,23.49731285,8.767910313
18.461493,-69.930983,2020-09-12,78.17561265,100583.3622,58.09224466,28.94568337,0.04635785075,0,0,0.01290131343,2.102686567,23.49731285,8.767910313
18.461493,-69.930983,2020-09-12,78.17561265,100583.3622,58.09224466,28.94568337,0.04635785075,0,0,0.01290131343,2.102686567,23.49731285,8.767910313
18.461493,-69.930983,2020-09-12,78.17561265,100583.3622,58.09224466,28.94568337,0.04635785075,0,0,0.01290131343,2.102686567,23.49731285,8.767910313
18.461493,-69.930983,2020-09-12,78.17561265,100583.3622,58.09224466,28.94568337,0.04635785075,0,0,0.01290131343,2.102686567,23.49731285,8.767910313
18.461493,-69.930983,2020-09-13,78.69418628,100741.5382,57.18422096,29.36218988,0.009533106061,0,0,0.009723393939,3.021363636,30.81348406,14.01166638
18.461493,-69.930983,2020-09-13,78.69418628,100741.5382,57.18422096,29.36218988,0.009533106061,0,0,0.009723393939,3.021363636,30.81348406,14.01166638
